4.2507e+07
4.2547e+07
4.2587e+07
4.2747e+07
4.2786e+07
4.2827e+07
4.2866e+07
4.2907e+07
4.2966e+07
4.3007e+07
4.3047e+07
4.3087e+07
4.3127e+07
4.3167e+07
4.3208e+07
4.3247e+07
4.3307e+07
4.3347e+07
4.3387e+07
4.3447e+07
4.3487e+07
4.3527e+07
4.3586e+07
4.3626e+07
4.3666e+07
4.3707e+07
4.3767e+07
4.3807e+07
4.3847e+07
4.3886e+07
4.3926e+07
4.3967e+07
4.4007e+07
4.4046e+07
4.4086e+07
4.4127e+07
4.4166e+07
4.4207e+07
4.4246e+07
4.4286e+07
4.4326e+07
4.4367e+07
4.4407e+07
4.4467e+07
4.4507e+07
4.4567e+07
4.4607e+07
4.4647e+07
4.4686e+07
4.4726e+07
4.4766e+07
4.4807e+07
4.4846e+07
4.4887e+07
4.4927e+07
4.4986e+07
4.5026e+07
4.5066e+07
4.5107e+07
4.5147e+07
4.5187e+07
4.5227e+07
4.5266e+07
4.5307e+07
4.5347e+07
4.5387e+07
4.5447e+07
4.5487e+07
4.5527e+07
4.5586e+07
4.5626e+07
4.5667e+07
4.5707e+07
4.5747e+07
4.5786e+07
4.5826e+07
4.5867e+07
4.5907e+07
4.5947e+07
4.5986e+07
4.6026e+07
4.6066e+07
4.6107e+07
4.6147e+07
4.6207e+07
4.6266e+07
4.6307e+07
4.6347e+07
4.6387e+07
4.6447e+07
4.6487e+07
4.6527e+07
4.6586e+07
4.6626e+07
4.6666e+07
4.6707e+07
4.6747e+07
4.6786e+07
4.6826e+07
4.6866e+07
4.6907e+07
4.6947e+07
4.6987e+07
4.7026e+07
4.7066e+07
4.7107e+07
4.7147e+07
4.7186e+07
4.7226e+07
4.7266e+07
4.7307e+07
4.7347e+07
4.7387e+07
4.7427e+07
4.7487e+07
4.7547e+07
4.7586e+07
4.7626e+07
4.7666e+07
4.7707e+07
4.7747e+07
4.7786e+07
4.7826e+07
4.7867e+07
4.7907e+07
4.7947e+07
4.7986e+07
4.8026e+07
4.8066e+07
4.8107e+07
4.8147e+07
4.8186e+07
4.8227e+07
4.8266e+07
4.8307e+07
4.8347e+07
4.8387e+07
4.8427e+07
4.8467e+07
4.8507e+07
4.8566e+07
4.8607e+07
4.8646e+07
4.8686e+07
4.8726e+07
4.8767e+07
4.8807e+07
4.8847e+07
4.8886e+07
4.8926e+07
4.8967e+07
4.9007e+07
4.9046e+07
4.9086e+07
4.9126e+07
4.9167e+07
4.9207e+07
4.9266e+07
4.9307e+07
4.9347e+07
4.9407e+07
4.9467e+07
4.9507e+07
4.9566e+07
4.9607e+07
4.9647e+07
4.9686e+07
4.9726e+07
4.9767e+07
4.9807e+07
4.9867e+07
4.9907e+07
4.9947e+07
4.9986e+07
5.0026e+07
5.0067e+07
5.0107e+07
5.0147e+07
5.0186e+07
5.0226e+07
5.0266e+07
5.0307e+07
5.0367e+07
5.0407e+07
5.0447e+07
5.0487e+07
5.0547e+07
5.0586e+07
5.0626e+07
